LINK-DIR,DATE-TIME,EPOCH-5MIN,LENGTH,FREEFLOW,MEAN,STDDEV,MIN,MAX,CONFIDENCE
111986961F,2013-10-14 10:25,125,8,47.4,44,17,32,56,20
111986961F,2013-10-14 10:45,129,8,47.4,38,0,38,38,10
111986961F,2013-10-21 08:10,98,8,47.4,66,0,66,66,10
111986961F,2013-10-21 08:15,99,8,47.4,57,0,57,57,10
111986961F,2013-10-21 08:20,100,8,47.4,56,0,56,56,10
111986961F,2013-10-21 08:35,103,8,47.4,43,1.4,42,44,30
111986961F,2013-10-21 09:00,108,8,47.4,35,2.8,33,37,30
111986961F,2013-10-21 09:25,113,8,47.4,70,0,70,70,10
111986961F,2013-10-21 09:45,117,8,47.4,32,0,32,32,10
111986961F,2013-10-21 09:55,119,8,47.4,48,0,48,48,10
111986961F,2013-10-21 10:10,122,8,47.4,49,0,49,49,10
111986961F,2013-10-21 10:50,130,8,47.4,57,0,57,57,10
111986961F,2013-10-28 08:00,96,8,47.4,60,0,60,60,10
111986961F,2013-10-28 08:20,100,8,47.4,57,0,57,57,10
111986961F,2013-10-28 08:40,104,8,47.4,75,0,75,75,10
111986961F,2013-10-28 09:00,108,8,47.4,58,0,58,58,10
111986961F,2013-10-28 09:15,111,8,47.4,47,11.3,39,55,20
111986961F,2013-10-28 09:25,113,8,47.4,39,0,39,39,10
111986961F,2013-10-28 09:30,114,8,47.4,53,0,53,53,10
111986961F,2013-10-28 09:45,117,8,47.4,58,0,58,58,10
111986961F,2013-10-28 10:15,123,8,47.4,63,8.5,57,69,30
111986961F,2013-10-28 10:25,125,8,47.4,62,0,62,62,10
111986961F,2013-10-28 10:30,126,8,47.4,42,0,42,42,10
111986961F,2013-10-28 10:40,128,8,47.4,68,0,68,68,10
111986961F,2013-11-04 08:05,97,8,47.4,46.5,6.4,42,51,30
111986961F,2013-11-04 09:00,108,8,47.4,33,0,33,33,10
111986961F,2013-11-04 09:10,110,8,47.4,63,0,63,63,10
111986961F,2013-11-04 09:20,112,8,47.4,42,0,42,42,10
111986961F,2013-11-04 09:25,113,8,47.4,31,0,31,31,10
111986961F,2013-11-04 09:45,117,8,47.4,33,0,33,33,10
111986961F,2013-11-04 10:00,120,8,47.4,51,0,51,51,10
111986961F,2013-11-04 10:05,121,8,47.4,42,0,42,42,10
111986961F,2013-11-04 10:55,131,8,47.4,56,0,56,56,10
111986961F,2013-11-11 08:00,96,8,47.4,47,0,47,47,10
111986961F,2013-11-11 08:05,97,8,47.4,53.5,23.3,37,70,20
111986961F,2013-11-11 08:10,98,8,47.4,46,2.4,43,49,30
111986961F,2013-11-11 08:35,103,8,47.4,68,0,68,68,10
111986961F,2013-11-11 08:50,106,8,47.4,74,0,74,74,10
111986961F,2013-11-11 09:10,110,8,47.4,47,0,47,47,10
111986961F,2013-11-11 09:15,111,8,47.4,46,0,46,46,10
111986961F,2013-11-11 10:15,123,8,47.4,48,0,48,48,10
111986961F,2013-11-11 10:45,129,8,47.4,60,0,60,60,10
111986961F,2013-11-11 10:55,131,8,47.4,47.7,18.1,27,61,20
111986961F,2013-11-18 09:05,109,8,47.4,55,0,55,55,10
111986961F,2013-11-18 09:10,110,8,47.4,62.5,4.9,59,66,30
111986961F,2013-11-18 09:35,115,8,47.4,65,0,65,65,10
111986961F,2013-11-18 09:50,118,8,47.4,60.5,4.9,57,64,30
111986961F,2013-11-18 10:25,125,8,47.4,42,0,42,42,10
111986961F,2013-11-18 10:35,127,8,47.4,33,4.2,30,36,30
111986961F,2013-11-25 08:15,99,8,47.4,50,0,50,50,10
111986961F,2013-11-25 08:30,102,8,47.4,51,0,51,51,10
111986961F,2013-11-25 08:45,105,8,47.4,56,0,56,56,10
111986961F,2013-11-25 09:05,109,8,47.4,52,0,52,52,10
111986961F,2013-11-25 09:45,117,8,47.4,56,0,56,56,10
111986961F,2013-11-25 10:00,120,8,47.4,55,0,55,55,10
111986961F,2013-11-25 10:20,124,8,47.4,98,0,98,98,10
111986961F,2013-11-25 10:25,125,8,47.4,61,0,61,61,10
111986961F,2013-11-25 10:50,130,8,47.4,54,0,54,54,10
111986961F,2013-11-25 10:55,131,8,47.4,77,0,77,77,10
111986961F,2013-11-25 11:00,132,8,47.4,65.5,0.7,65,66,30
111986961F,2013-12-02 08:25,101,8,47.4,76,0,76,76,10
111986961F,2013-12-02 08:30,102,8,47.4,55,0,55,55,10
111986961F,2013-12-02 08:45,105,8,47.4,46,0,46,46,10
111986961F,2013-12-02 08:55,107,8,47.4,54.5,3.5,52,57,30
111986961F,2013-12-02 09:10,110,8,47.4,63,0,63,63,10
111986961F,2013-12-02 09:30,114,8,47.4,19,0,19,19,10
111986961F,2013-12-02 09:35,115,8,47.4,62,0,62,62,10
111986961F,2013-12-02 09:40,116,8,47.4,59,0,59,59,10
111986961F,2013-12-02 10:00,120,8,47.4,53,0,53,53,10
111986961F,2013-12-02 10:20,124,8,47.4,59.3,11.7,46,68,30
111990720F,2013-01-07 08:05,97,486,51.4,38,0,38,38,10
111990720F,2013-01-07 08:20,100,486,51.4,44,0,44,44,10
111990720F,2013-01-07 08:35,103,486,51.4,42,0,42,42,10
111990720F,2013-01-07 08:40,104,486,51.4,32,0,32,32,10
111990720F,2013-01-07 08:55,107,486,51.4,36,0,36,36,10
111990720F,2013-01-07 09:40,116,486,51.4,50,19.8,20,75,30
111990720F,2013-01-07 09:45,117,486,51.4,54,22.6,38,70,20
111990720F,2013-01-07 09:50,118,486,51.4,56.7,16.8,42,75,20
111990720F,2013-01-07 09:55,119,486,51.4,67,0,67,67,10
111990720F,2013-01-07 10:10,122,486,51.4,66.8,4.1,62,72,30
111990720F,2013-01-07 10:35,127,486,51.4,72,0,72,72,10
111990720F,2013-01-07 10:40,128,486,51.4,53,10.4,47,65,30
111990720F,2013-01-14 08:55,107,486,51.4,59.5,10.6,52,67,20
111990720F,2013-01-14 09:15,111,486,51.4,53.7,13.4,44,69,30
111990720F,2013-01-14 09:25,113,486,51.4,67,0,67,67,10
111990720F,2013-01-14 10:05,121,486,51.4,65,24,48,82,20
111990720F,2013-01-14 10:10,122,486,51.4,68,4.2,65,71,30
111990720F,2013-01-14 10:15,123,486,51.4,53,0,53,53,10
111990720F,2013-01-14 10:40,128,486,51.4,59.5,19.1,46,73,20
111990720F,2013-01-21 08:40,104,486,51.4,73,0,73,73,10
111990720F,2013-01-21 08:50,106,486,51.4,59,0,59,59,10
111990720F,2013-01-21 08:55,107,486,51.4,78.6,1.3,77,81,40
111990720F,2013-01-21 09:20,112,486,51.4,62,41,33,91,20
111990720F,2013-01-21 09:50,118,486,51.4,56,19.8,42,70,20
111990720F,2013-01-21 10:00,120,486,51.4,25,28.3,5,45,20
111990720F,2013-01-21 10:05,121,486,51.4,80.7,1.2,80,82,30
111990720F,2013-01-21 10:15,123,486,51.4,60.2,7.9,55,72,30
111990720F,2013-01-21 10:55,131,486,51.4,52,0,52,52,10
111990720F,2013-01-28 08:00,96,486,51.4,40,9.9,33,47,30
111990720F,2013-01-28 08:10,98,486,51.4,54,11.3,46,62,20
111990720F,2013-01-28 08:20,100,486,51.4,69,0,69,69,10
111990720F,2013-01-28 08:40,104,486,51.4,32,0,32,32,10
111990720F,2013-01-28 09:00,108,486,51.4,66,8.5,60,72,30
111990720F,2013-01-28 09:15,111,486,51.4,60.8,27,9,111,40
111990720F,2013-01-28 09:45,117,486,51.4,61,0,61,61,10
111990720F,2013-01-28 09:50,118,486,51.4,47,0,47,47,10
111990720F,2013-01-28 10:05,121,486,51.4,56.7,11.2,47,69,30
111990720F,2013-01-28 10:10,122,486,51.4,57,0,57,57,10
111990720F,2013-01-28 10:25,125,486,51.4,50.5,26.2,32,69,20
111990720F,2013-01-28 10:40,128,486,51.4,76,0,76,76,30
111990720F,2013-01-28 10:45,129,486,51.4,67,0,67,67,10
111990720F,2013-01-28 10:55,131,486,51.4,49,0,49,49,10
111990720F,2013-02-04 08:25,101,486,51.4,57.5,29,37,78,20
111990720F,2013-02-04 08:30,102,486,51.4,31.5,4.9,28,35,30
111990720F,2013-02-04 08:40,104,486,51.4,54.7,21.5,30,69,20
111990720F,2013-02-04 08:45,105,486,51.4,71,0,71,71,10
111990720F,2013-02-04 08:55,107,486,51.4,28,0,28,28,10
111990720F,2013-02-04 09:00,108,486,51.4,70.7,3.2,67,73,30
111990720F,2013-02-04 09:25,113,486,51.4,72,0,72,72,10
111990720F,2013-02-04 09:35,115,486,51.4,55.4,12.7,35,70,30
111990720F,2013-02-04 09:40,116,486,51.4,17,0,17,17,10
111990720F,2013-02-04 09:55,119,486,51.4,115,0,115,115,10
111990720F,2013-02-04 10:00,120,486,51.4,43,29.7,22,64,20
111990720F,2013-02-04 10:30,126,486,51.4,78,0,78,78,10
111990720F,2013-02-04 10:35,127,486,51.4,78.5,2.1,77,80,30
111990720F,2013-02-11 08:20,100,486,51.4,36,0,36,36,10
111990720F,2013-02-11 08:25,101,486,51.4,77,0,77,77,10
111990720F,2013-02-11 08:30,102,486,51.4,55,0,55,55,10
111990720F,2013-02-11 08:40,104,486,51.4,45,0,45,45,10
111990720F,2013-02-11 08:45,105,486,51.4,61,0,61,61,10
111990720F,2013-02-11 08:55,107,486,51.4,33,0,33,33,10
111990720F,2013-02-11 09:05,109,486,51.4,44,0,44,44,10
111990720F,2013-02-11 10:05,121,486,51.4,63,0,63,63,10
111990720F,2013-02-11 10:50,130,486,51.4,67.5,17.7,55,80,20
111990720F,2013-02-18 08:20,100,486,51.4,41,0,41,41,10
111990720F,2013-02-18 08:30,102,486,51.4,69,0,69,69,10
111990720F,2013-02-18 08:40,104,486,51.4,58,23.3,32,77,20
111990720F,2013-02-18 09:00,108,486,51.4,23,0,23,23,10
111990720F,2013-02-18 09:20,112,486,51.4,50,0,50,50,10
111990720F,2013-02-18 09:25,113,486,51.4,63,39.6,35,91,20
111990720F,2013-02-18 10:00,120,486,51.4,50.7,2.5,48,53,30
111990720F,2013-02-18 10:05,121,486,51.4,69.2,14.8,54,86,30
111990720F,2013-02-18 10:10,122,486,51.4,71,0,71,71,10
111990720F,2013-02-18 10:50,130,486,51.4,61,0,61,61,10
111990720F,2013-02-25 08:30,102,486,51.4,65,0,65,65,10
111990720F,2013-02-25 08:35,103,486,51.4,64,0,64,64,10
111990720F,2013-02-25 08:40,104,486,51.4,37,0,37,37,10
111990720F,2013-02-25 08:50,106,486,51.4,50.5,20.5,36,65,20
111990720F,2013-02-25 08:55,107,486,51.4,45,18,30,65,20
111990720F,2013-02-25 09:00,108,486,51.4,62.5,19.1,49,76,20
111990720F,2013-02-25 09:30,114,486,51.4,53,0,53,53,10
111990720F,2013-02-25 09:40,116,486,51.4,66.7,2.5,64,69,30
111990720F,2013-02-25 09:50,118,486,51.4,80,0,80,80,10
111990720F,2013-02-25 10:10,122,486,51.4,74,0,74,74,10
111990720F,2013-02-25 10:15,123,486,51.4,63,0,63,63,10
111990720F,2013-02-25 10:20,124,486,51.4,63,0,63,63,10
111990720F,2013-02-25 10:35,127,486,51.4,60,0,60,60,10
111990720F,2013-03-11 08:00,96,486,51.4,23,21.2,8,38,20
111990720F,2013-03-11 08:35,103,486,51.4,52,0,52,52,10
111990720F,2013-03-11 08:45,105,486,51.4,45.5,12.8,27,59,30
111990720F,2013-03-11 09:20,112,486,51.4,49,0,49,49,10
111990720F,2013-03-11 09:50,118,486,51.4,61,0,61,61,10
111990720F,2013-03-11 10:10,122,486,51.4,61,0,61,61,10
111990720F,2013-03-11 10:15,123,486,51.4,52.5,7.8,47,58,30
111990720F,2013-03-11 10:25,125,486,51.4,64.7,4.9,59,68,30
111990720F,2013-03-18 08:00,96,486,51.4,30,0,30,30,10
111990720F,2013-03-18 08:05,97,486,51.4,12,11.3,4,20,20
111990720F,2013-03-18 08:40,104,486,51.4,48,0,48,48,10
111990720F,2013-03-18 08:50,106,486,51.4,39,0,39,39,10
111990720F,2013-03-18 09:00,108,486,51.4,39,32.5,16,62,20
111990720F,2013-03-18 09:30,114,486,51.4,64.5,2.1,63,66,30
111990720F,2013-03-18 09:40,116,486,51.4,69,33.3,46,118,20
111990720F,2013-03-18 09:45,117,486,51.4,58,0,58,58,10
111990720F,2013-03-18 10:00,120,486,51.4,68,0,68,68,10
111990720F,2013-03-18 10:15,123,486,51.4,53,0,53,53,10
111990720F,2013-03-25 08:00,96,486,51.4,30.4,12.2,17,51,40
111990720F,2013-03-25 08:40,104,486,51.4,47,0,47,47,10
111990720F,2013-03-25 08:45,105,486,51.4,50.2,9.3,36,62,40
111990720F,2013-03-25 08:50,106,486,51.4,65,0,65,65,10
111990720F,2013-03-25 09:00,108,486,51.4,54,0,54,54,10
111990720F,2013-03-25 09:10,110,486,51.4,66,0,66,66,10
111990720F,2013-03-25 09:25,113,486,51.4,62,24,45,79,20
111990720F,2013-03-25 09:35,115,486,51.4,64,21.2,49,79,20
111990720F,2013-03-25 10:10,122,486,51.4,69,0,69,69,10
111990720F,2013-03-25 10:35,127,486,51.4,62.5,4.9,59,66,30
111990720F,2013-03-25 10:45,129,486,51.4,73,0,73,73,10
111990720F,2013-03-25 11:00,132,486,51.4,48,0,48,48,10
111990720F,2013-04-01 08:10,98,486,51.4,59,19.8,45,73,20
111990720F,2013-04-01 08:35,103,486,51.4,33,0,33,33,10
111990720F,2013-04-01 08:40,104,486,51.4,61,0,61,61,10
111990720F,2013-04-01 08:45,105,486,51.4,55,0,55,55,10
111990720F,2013-04-01 08:50,106,486,51.4,70,0,70,70,10
111990720F,2013-04-01 09:05,109,486,51.4,65,0,65,65,10
111990720F,2013-04-01 09:10,110,486,51.4,51.7,8.5,42,58,30
111990720F,2013-04-01 09:15,111,486,51.4,72,0,72,72,10
111990720F,2013-04-01 09:30,114,486,51.4,58,0,58,58,10
111990720F,2013-04-01 09:40,116,486,51.4,74,0,74,74,10
111990720F,2013-04-01 09:55,119,486,51.4,73,0,73,73,10
111990720F,2013-04-01 10:00,120,486,51.4,54.2,27.4,12,83,30
111990720F,2013-04-01 10:10,122,486,51.4,55.8,8,48,67,30
111990720F,2013-04-01 10:25,125,486,51.4,63.6,7.6,53,74,40
111990720F,2013-04-01 10:30,126,486,51.4,51,0,51,51,10
111990720F,2013-04-01 11:00,132,486,51.4,57.5,6.4,53,62,30
111990720F,2013-04-08 08:05,97,486,51.4,50,21.2,35,65,20
111990720F,2013-04-08 08:35,103,486,51.4,56,8.5,50,62,30
111990720F,2013-04-08 08:45,105,486,51.4,54,0,54,54,10
111990720F,2013-04-08 09:00,108,486,51.4,36,0,36,36,10
111990720F,2013-04-08 09:15,111,486,51.4,55,12.7,46,64,20
111990720F,2013-04-08 09:30,114,486,51.4,49,0,49,49,10
111990720F,2013-04-08 10:10,122,486,51.4,71.8,8.8,63,83,30
111990720F,2013-04-08 10:15,123,486,51.4,70.3,4,66,74,30
111990720F,2013-04-08 10:45,129,486,51.4,62,0,62,62,10
111990720F,2013-04-08 10:55,131,486,51.4,53.5,14.8,43,64,20
111990720F,2013-04-15 08:00,96,486,51.4,53,0,53,53,10
111990720F,2013-04-15 08:05,97,486,51.4,43.5,21.9,28,59,20
111990720F,2013-04-15 08:30,102,486,51.4,59,0,59,59,10
111990720F,2013-04-15 08:45,105,486,51.4,61.2,9.4,48,70,30
111990720F,2013-04-15 09:20,112,486,51.4,70,0,70,70,10
111990720F,2013-04-15 09:30,114,486,51.4,71,0,71,71,10
111990720F,2013-04-15 09:40,116,486,51.4,48,0,48,48,10
111990720F,2013-04-15 09:55,119,486,51.4,76,0,76,76,10
111990720F,2013-04-15 10:10,122,486,51.4,41,0,41,41,10
111990720F,2013-04-15 10:15,123,486,51.4,73,17.3,53,83,20
111990720F,2013-04-22 08:10,98,486,51.4,42,0,42,42,10
111990720F,2013-04-22 08:20,100,486,51.4,50,0,50,50,10
111990720F,2013-04-22 08:30,102,486,51.4,45,0,45,45,10
111990720F,2013-04-22 08:45,105,486,51.4,43.5,24.7,26,61,20
111990720F,2013-04-22 08:50,106,486,51.4,44,8.5,38,50,30
111990720F,2013-04-22 09:00,108,486,51.4,62,21.2,47,77,20
111990720F,2013-04-22 09:10,110,486,51.4,51,5.7,47,55,30
111990720F,2013-04-22 09:20,112,486,51.4,46,0,46,46,10
111990720F,2013-04-22 09:25,113,486,51.4,50,0,50,50,10
111990720F,2013-04-22 10:20,124,486,51.4,46.3,40.3,9,89,20
111990720F,2013-04-22 10:35,127,486,51.4,43,0,43,43,10
111990720F,2013-04-29 08:05,97,486,51.4,36,0,36,36,10
111990720F,2013-04-29 08:40,104,486,51.4,66,0,66,66,10
111990720F,2013-04-29 08:45,105,486,51.4,51,0,51,51,10
111990720F,2013-04-29 08:50,106,486,51.4,66.9,13.3,47,76,30
111990720F,2013-04-29 09:05,109,486,51.4,74,4.2,71,77,30
111990720F,2013-04-29 09:15,111,486,51.4,38,0,38,38,10
111990720F,2013-04-29 09:45,117,486,51.4,45,0,45,45,10
111990720F,2013-04-29 10:00,120,486,51.4,48,0,48,48,10
111990720F,2013-04-29 10:05,121,486,51.4,56,0,56,56,10
111990720F,2013-04-29 10:30,126,486,51.4,59,0,59,59,10
111990720F,2013-04-29 10:40,128,486,51.4,79,0,79,79,10
111990720F,2013-04-29 10:50,130,486,51.4,52,0,52,52,10
111990720F,2013-05-06 08:20,100,486,51.4,56,0,56,56,10
111990720F,2013-05-06 08:25,101,486,51.4,41,22.6,25,57,20
111990720F,2013-05-06 08:35,103,486,51.4,59,4.2,56,62,30
111990720F,2013-05-06 08:40,104,486,51.4,55,2.8,53,57,30
111990720F,2013-05-06 08:45,105,486,51.4,56,0,56,56,10
111990720F,2013-05-06 08:50,106,486,51.4,54,4.2,51,57,30
111990720F,2013-05-06 09:00,108,486,51.4,53.5,19.7,36,72,20
111990720F,2013-05-06 09:10,110,486,51.4,73.5,9.2,67,80,30
111990720F,2013-05-06 09:15,111,486,51.4,59,0,59,59,10
111990720F,2013-05-06 09:30,114,486,51.4,69.5,0.7,69,70,30
111990720F,2013-05-06 09:40,116,486,51.4,52,0,52,52,10
111990720F,2013-05-06 09:55,119,486,51.4,56.7,21.4,32,69,20
111990720F,2013-05-06 10:05,121,486,51.4,57.7,9,49,67,30
111990720F,2013-05-06 10:10,122,486,51.4,68,0,68,68,10
111990720F,2013-05-06 10:15,123,486,51.4,54.5,9.2,48,61,30
111990720F,2013-05-06 10:20,124,486,51.4,53.5,14.8,43,64,20
111990720F,2013-05-06 10:30,126,486,51.4,49,14.5,35,64,20
111990720F,2013-05-06 10:35,127,486,51.4,56,0,56,56,10
111990720F,2013-05-06 10:50,130,486,51.4,47,0,47,47,10
111990720F,2013-05-06 10:55,131,486,51.4,56,25.5,38,74,20
111990720F,2013-05-06 11:00,132,486,51.4,43,4.2,40,46,30
111990720F,2013-05-13 08:15,99,486,51.4,52.5,20.5,38,67,20
111990720F,2013-05-13 08:45,105,486,51.4,38,0,38,38,10
111990720F,2013-05-13 08:50,106,486,51.4,31,0,31,31,10
111990720F,2013-05-13 08:55,107,486,51.4,54,5.6,46,59,30
111990720F,2013-05-13 09:00,108,486,51.4,60,3.2,56,63,30
111990720F,2013-05-13 09:10,110,486,51.4,68,0,68,68,10
111990720F,2013-05-13 09:30,114,486,51.4,38.7,10.1,28,48,30
111990720F,2013-05-13 09:35,115,486,51.4,50.5,23.3,34,67,20
111990720F,2013-05-13 09:45,117,486,51.4,57,17,45,69,20
111990720F,2013-05-13 09:50,118,486,51.4,54.3,6.7,50,62,30
111990720F,2013-05-13 09:55,119,486,51.4,74,0,74,74,10
111990720F,2013-05-13 10:00,120,486,51.4,66,0,66,66,10
111990720F,2013-05-13 10:25,125,486,51.4,46,0,46,46,10
111990720F,2013-05-13 10:30,126,486,51.4,49.5,16.3,38,61,20
111990720F,2013-05-13 11:00,132,486,51.4,48,0,48,48,10
111990720F,2013-05-20 08:30,102,486,51.4,49.7,23.7,35,77,20
111990720F,2013-05-20 08:40,104,486,51.4,61,8.5,55,67,30
111990720F,2013-05-20 09:00,108,486,51.4,73,7.1,68,78,30
111990720F,2013-05-20 09:10,110,486,51.4,57,0,57,57,10
111990720F,2013-05-20 09:35,115,486,51.4,61.7,10.6,52,73,30
111990720F,2013-05-20 10:05,121,486,51.4,44,0,44,44,10
111990720F,2013-05-20 10:15,123,486,51.4,67,0,67,67,10
111990720F,2013-05-20 10:20,124,486,51.4,55.5,12,47,64,20
111990720F,2013-05-20 10:40,128,486,51.4,56.5,12,48,65,20
111990720F,2013-05-20 10:45,129,486,51.4,50,0,50,50,10
111990720F,2013-05-27 08:00,96,486,51.4,68,0,68,68,10
111990720F,2013-05-27 10:05,121,486,51.4,57,21.2,42,72,20
111990720F,2013-06-03 08:15,99,486,51.4,52,26.4,20,77,20
111990720F,2013-06-03 08:20,100,486,51.4,53,12.7,44,62,20
111990720F,2013-06-03 08:30,102,486,51.4,62,0,62,62,10
111990720F,2013-06-03 08:35,103,486,51.4,46.5,14.8,36,57,20
111990720F,2013-06-03 09:00,108,486,51.4,66,0,66,66,10
111990720F,2013-06-03 09:05,109,486,51.4,60,2.8,58,62,30
111990720F,2013-06-03 09:10,110,486,51.4,65,2.8,63,67,30
111990720F,2013-06-03 09:15,111,486,51.4,48,0,48,48,10
111990720F,2013-06-03 09:25,113,486,51.4,51,0,51,51,10
111990720F,2013-06-03 09:30,114,486,51.4,56,0,56,56,10
111990720F,2013-06-03 09:35,115,486,51.4,72,0,72,72,10
111990720F,2013-06-03 10:00,120,486,51.4,67.7,4,64,72,30
111990720F,2013-06-03 10:10,122,486,51.4,70,0,70,70,10
111990720F,2013-06-03 10:20,124,486,51.4,57,6.1,51,65,30
111990720F,2013-06-03 10:30,126,486,51.4,65,0,65,65,10
111990720F,2013-06-03 11:00,132,486,51.4,50,0,50,50,10
111990720F,2013-06-17 08:15,99,486,51.4,45,0,45,45,10
111990720F,2013-06-17 08:30,102,486,51.4,72,0,72,72,10
111990720F,2013-06-17 08:45,105,486,51.4,50.8,21.2,36,88,20
111990720F,2013-06-17 08:50,106,486,51.4,45,0,45,45,10
111990720F,2013-06-17 09:00,108,486,51.4,77.8,4.1,71,81,40
111990720F,2013-06-17 09:35,115,486,51.4,53,0,53,53,10
111990720F,2013-06-17 09:50,118,486,51.4,59,7.1,54,64,30
111990720F,2013-06-17 09:55,119,486,51.4,72,2.8,70,74,30
111990720F,2013-06-17 10:00,120,486,51.4,60,0,60,60,10
111990720F,2013-06-17 10:05,121,486,51.4,45,23.3,20,66,20
111990720F,2013-06-17 10:15,123,486,51.4,76,0,76,76,10
111990720F,2013-06-17 10:20,124,486,51.4,80,0,80,80,10
111990720F,2013-06-17 10:45,129,486,51.4,61,19.8,47,75,20
111990720F,2013-06-17 10:50,130,486,51.4,60,12.7,51,69,20
111990720F,2013-06-17 11:00,132,486,51.4,91,0,91,91,10
111990720F,2013-06-24 08:05,97,486,51.4,55,0,55,55,10
111990720F,2013-06-24 08:25,101,486,51.4,47,0,47,47,10
111990720F,2013-06-24 08:55,107,486,51.4,50,28.3,30,70,20
111990720F,2013-06-24 09:00,108,486,51.4,52.7,10.4,41,61,30
111990720F,2013-06-24 09:10,110,486,51.4,55,12.7,46,64,20
111990720F,2013-06-24 09:15,111,486,51.4,71,0,71,71,10
111990720F,2013-06-24 09:20,112,486,51.4,58,0,58,58,10
111990720F,2013-06-24 09:35,115,486,51.4,74,15.6,63,85,20
111990720F,2013-06-24 10:05,121,486,51.4,61,14.1,51,71,20
111990720F,2013-06-24 10:10,122,486,51.4,53,0,53,53,10
111990720F,2013-06-24 10:25,125,486,51.4,67,0,67,67,10
111990720F,2013-06-24 10:50,130,486,51.4,54,0,54,54,10
111990720F,2013-07-01 08:00,96,486,51.4,65.1,17.1,33,102,40
111990720F,2013-07-01 08:15,99,486,51.4,62,0,62,62,10
111990720F,2013-07-01 08:20,100,486,51.4,24,0,24,24,10
111990720F,2013-07-01 08:25,101,486,51.4,60.5,4.9,57,64,30
111990720F,2013-07-01 08:30,102,486,51.4,61.8,3.6,59,67,30
111990720F,2013-07-01 08:35,103,486,51.4,48.7,18.1,32,68,20
111990720F,2013-07-01 08:50,106,486,51.4,54,15.6,43,65,20
111990720F,2013-07-01 09:15,111,486,51.4,40,9.9,33,47,30
111990720F,2013-07-01 09:30,114,486,51.4,44,0,44,44,10
111990720F,2013-07-01 10:10,122,486,51.4,75,0,75,75,10
111990720F,2013-07-01 10:20,124,486,51.4,59,0,59,59,10
111990720F,2013-07-01 10:50,130,486,51.4,54,8,46,62,30
111990720F,2013-07-08 08:30,102,486,51.4,38,0,38,38,10
111990720F,2013-07-08 10:15,123,486,51.4,46,0,46,46,10
111990720F,2013-07-15 08:20,100,486,51.4,42,5.7,38,46,30
111990720F,2013-07-15 08:35,103,486,51.4,48,22.6,32,64,20
111990720F,2013-07-15 08:40,104,486,51.4,55,0,55,55,10
111990720F,2013-07-15 08:45,105,486,51.4,35.5,20.5,11,60,20
111990720F,2013-07-15 09:00,108,486,51.4,65,22.6,49,81,20
111990720F,2013-07-15 09:10,110,486,51.4,65,0,65,65,10
111990720F,2013-07-15 09:20,112,486,51.4,42,9.9,35,49,30
111990720F,2013-07-15 09:25,113,486,51.4,46,5.7,42,50,30
111990720F,2013-07-15 09:30,114,486,51.4,39,0,39,39,10
111990720F,2013-07-15 09:50,118,486,51.4,60.5,20.5,46,75,20
111990720F,2013-07-15 10:10,122,486,51.4,78,0,78,78,10
111990720F,2013-07-15 10:15,123,486,51.4,62,0,62,62,10
111990720F,2013-07-15 10:30,126,486,51.4,76.3,4.1,72,83,40
111990720F,2013-07-15 10:45,129,486,51.4,47.2,8.4,38,57,30
111990720F,2013-07-15 10:55,131,486,51.4,68.3,9,59,77,30
111990720F,2013-07-22 08:30,102,486,51.4,61,12.7,52,70,20
111990720F,2013-07-22 08:35,103,486,51.4,55,0,55,55,10
111990720F,2013-07-22 08:40,104,486,51.4,46.8,29.6,6,75,20
111990720F,2013-07-22 08:45,105,486,51.4,44.5,4.9,41,48,30
111990720F,2013-07-22 08:50,106,486,51.4,46,24,29,63,20
111990720F,2013-07-22 08:55,107,486,51.4,35.8,22.9,6,59,20
111990720F,2013-07-22 09:05,109,486,51.4,58,0,58,58,10
111990720F,2013-07-22 09:10,110,486,51.4,65,0,65,65,10
111990720F,2013-07-22 09:15,111,486,51.4,50.6,33.8,6,83,20
111990720F,2013-07-22 09:25,113,486,51.4,54,0,54,54,10
111990720F,2013-07-22 09:40,116,486,51.4,39,17,27,51,20
111990720F,2013-07-22 09:55,119,486,51.4,50.8,19.7,16,63,30
111990720F,2013-07-22 10:10,122,486,51.4,61.8,9.7,48,70,30
111990720F,2013-07-22 10:35,127,486,51.4,60,7.1,55,65,30
111990720F,2013-07-22 10:50,130,486,51.4,67.7,1.2,67,69,30
111990720F,2013-07-29 08:00,96,486,51.4,44,2.8,42,46,30
111990720F,2013-07-29 08:15,99,486,51.4,57,0,57,57,10
111990720F,2013-07-29 08:20,100,486,51.4,60.2,6.5,51,68,40
111990720F,2013-07-29 08:35,103,486,51.4,46,4.2,43,49,30
111990720F,2013-07-29 09:20,112,486,51.4,56,0,56,56,10
111990720F,2013-07-29 09:40,116,486,51.4,44,0,44,44,10
111990720F,2013-07-29 10:05,121,486,51.4,33.8,28.5,3,65,20
111990720F,2013-07-29 10:15,123,486,51.4,31.5,38.9,4,59,20
111990720F,2013-07-29 10:20,124,486,51.4,42,0,42,42,10
111990720F,2013-07-29 10:25,125,486,51.4,37,0,37,37,10
111990720F,2013-07-29 10:45,129,486,51.4,75,0,75,75,10
111990720F,2013-07-29 10:55,131,486,51.4,57.5,6.4,53,62,30
111990720F,2013-08-05 08:20,100,486,51.4,47,0,47,47,10
111990720F,2013-08-05 08:30,102,486,51.4,35,0,35,35,10
